entry_order,contig,cont,site,SP_1,SP_2,SP_3,SP_4,SP_5,SP_6,SP_7,SP_8,SP_9,SP_10,SP_11,SP_12,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20,N_21,N_22,N_23,N_24,N_25,N_26,N_27,N_28,N_29,N_30,N_31,N_32,N_33,N_34,N_35,N_36,N_37,N_38,N_39,N_40,N_41,N_42,N_43,N_44,N_45,N_46,N_47,N_48,N_49,N_50,N_51,N_52,N_53,N_54,N_55,N_56,N_57,N_58,N_59,N_60,N_61,N_62,N_63,N_64,N_65,N_66,N_67,N_68,ARC_1,ARC_2,ARC_3,ARC_4,ARC_5,ARC_6,ARC_7,ARC_8,ARC_9,ARC_10,ARC_11,ARC_12,ARC_13,ARC_14,ARC_15,ARC_16,ARC_17,ARC_18,ARC_19,ARC_20,ARC_21,ARC_22,ARC_23,ARC_24,C_1,C_2,C_3,C_4,count_ref,p_ref,count_ref_brood,count_ref_egg,count_alt_brood,count_alt_egg,p_ref_brood,p_ref_egg,p_alt_brood,p_alt_egg,freq_diff,pvt_in,count_ref_spain,count_alt_spain,count_ref_north,count_alt_north,p_pref_spain,p_alt_spain,p_ref_north,p_alt_north,pvt_spain_north
2041,Contig40336,2041,48975,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,2,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,1,2,0,1,1,2,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,2,2,0,1,1,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0.800925926,117,56,43,0,0.73125,1,0.26875,0,0.26875,brood,24,0,93,43,1,0,0.683823529,0.316176471,north
2050,Contig40336,2050,49250,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,2,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,1,2,0,1,1,2,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,2,2,0,1,1,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0.800925926,117,56,43,0,0.73125,1,0.26875,0,0.26875,brood,24,0,93,43,1,0,0.683823529,0.316176471,north
2057,Contig40336,2057,49507,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,2,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,1,2,0,1,1,2,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,2,2,0,1,1,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0.800925926,117,56,43,0,0.73125,1,0.26875,0,0.26875,brood,24,0,93,43,1,0,0.683823529,0.316176471,north
56,Contig1261,56,127591,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,2,0,2,1,1,1,1,1,1,2,0,2,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,97,0.449074074,97,0,63,56,0.60625,0,0.39375,1,0.60625,brood,0,24,97,39,0,1,0.713235294,0.286764706,north
4,Contig1261,4,126523,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,1,0,2,1,1,1,1,1,1,2,0,2,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,98,0.453703704,98,0,62,56,0.6125,0,0.3875,1,0.6125,brood,0,24,98,38,0,1,0.720588235,0.279411765,north
29,Contig1261,29,126979,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,1,0,2,1,1,1,1,1,1,2,0,2,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,98,0.453703704,98,0,62,56,0.6125,0,0.3875,1,0.6125,brood,0,24,98,38,0,1,0.720588235,0.279411765,north
30,Contig1261,30,126980,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,1,0,2,1,1,1,1,1,1,2,0,2,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,98,0.453703704,98,0,62,56,0.6125,0,0.3875,1,0.6125,brood,0,24,98,38,0,1,0.720588235,0.279411765,north
4943,Contig60406,4943,30295,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,1,0,2,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,124,0.574074074,124,0,36,56,0.775,0,0.225,1,0.775,brood,24,0,100,36,1,0,0.735294118,0.264705882,north
5790,Contig70615,5790,54338,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,2,1,0,2,0,2,0,0,1,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0.833333333,124,56,36,0,0.775,1,0.225,0,0.225,brood,24,0,100,36,1,0,0.735294118,0.264705882,north
3902,Contig59771,3902,16620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,2,1,2,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1,2,1,0,1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,125,0.578703704,125,0,35,56,0.78125,0,0.21875,1,0.78125,brood,24,0,101,35,1,0,0.742647059,0.257352941,north
5810,Contig76495,5810,901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,2,0,0,2,0,1,0,0,1,1,0,0,1,0,1,1,0,2,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0.847222222,127,56,33,0,0.79375,1,0.20625,0,0.20625,brood,24,0,103,33,1,0,0.757352941,0.242647059,north
5816,Contig76495,5816,997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,2,0,0,2,0,1,0,0,1,1,0,0,1,0,1,1,0,2,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0.847222222,127,56,33,0,0.79375,1,0.20625,0,0.20625,brood,24,0,103,33,1,0,0.757352941,0.242647059,north
2766,Contig47979,2766,12362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,2,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0.861111111,130,56,30,0,0.8125,1,0.1875,0,0.1875,brood,24,0,106,30,1,0,0.779411765,0.220588235,north
7040,Contig81225,7040,61697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0.861111111,130,56,30,0,0.8125,1,0.1875,0,0.1875,brood,24,0,106,30,1,0,0.779411765,0.220588235,north
7148,Contig81225,7148,65564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0.861111111,130,56,30,0,0.8125,1,0.1875,0,0.1875,brood,24,0,106,30,1,0,0.779411765,0.220588235,north
2767,Contig47979,2767,12363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,2,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0.865740741,131,56,29,0,0.81875,1,0.18125,0,0.18125,brood,24,0,107,29,1,0,0.786764706,0.213235294,north
2945,Contig48348,2945,36353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,2,2,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0.865740741,131,56,29,0,0.81875,1,0.18125,0,0.18125,brood,24,0,107,29,1,0,0.786764706,0.213235294,north
7519,Contig81547,7519,7680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0.87037037,132,56,28,0,0.825,1,0.175,0,0.175,brood,24,0,108,28,1,0,0.794117647,0.205882353,north
500,Contig2118,500,107302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0.884259259,135,56,25,0,0.84375,1,0.15625,0,0.15625,brood,24,0,111,25,1,0,0.816176471,0.183823529,north
8560,Contig108528,8560,2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0.884259259,135,56,25,0,0.84375,1,0.15625,0,0.15625,brood,24,0,111,25,1,0,0.816176471,0.183823529,north
6705,Contig81225,6705,29606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0.888888889,136,56,24,0,0.85,1,0.15,0,0.15,brood,24,0,112,24,1,0,0.823529412,0.176470588,north
3105,Contig51247,3105,1235,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0.898148148,138,56,22,0,0.8625,1,0.1375,0,0.1375,brood,24,0,114,22,1,0,0.838235294,0.161764706,north
2583,Contig47534,2583,23032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0.902777778,139,56,21,0,0.86875,1,0.13125,0,0.13125,brood,24,0,115,21,1,0,0.845588235,0.154411765,north
3543,Contig54667,3543,26055,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0.902777778,139,56,21,0,0.86875,1,0.13125,0,0.13125,brood,24,0,115,21,1,0,0.845588235,0.154411765,north
5485,Contig63723,5485,6728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0.902777778,139,56,21,0,0.86875,1,0.13125,0,0.13125,brood,24,0,115,21,1,0,0.845588235,0.154411765,north
7627,Contig83530,7627,20276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0.902777778,139,56,21,0,0.86875,1,0.13125,0,0.13125,brood,24,0,115,21,1,0,0.845588235,0.154411765,north
8872,Contig116989,8872,12257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0.902777778,139,56,21,0,0.86875,1,0.13125,0,0.13125,brood,24,0,115,21,1,0,0.845588235,0.154411765,north
3374,Contig52509,3374,29586,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0.907407407,140,56,20,0,0.875,1,0.125,0,0.125,brood,24,0,116,20,1,0,0.852941176,0.147058824,north
3916,Contig59771,3916,17373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,2,1,0,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0.907407407,140,56,20,0,0.875,1,0.125,0,0.125,brood,24,0,116,20,1,0,0.852941176,0.147058824,north
2330,Contig41237,2330,149119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0.912037037,141,56,19,0,0.88125,1,0.11875,0,0.11875,brood,24,0,117,19,1,0,0.860294118,0.139705882,north
2966,Contig48348,2966,36578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0.912037037,141,56,19,0,0.88125,1,0.11875,0,0.11875,brood,24,0,117,19,1,0,0.860294118,0.139705882,north
3525,Contig54667,3525,21757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0.912037037,141,56,19,0,0.88125,1,0.11875,0,0.11875,brood,24,0,117,19,1,0,0.860294118,0.139705882,north
5598,Contig66365,5598,63731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,2,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0.912037037,141,56,19,0,0.88125,1,0.11875,0,0.11875,brood,24,0,117,19,1,0,0.860294118,0.139705882,north
8686,Contig110028,8686,2823,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0.912037037,141,56,19,0,0.88125,1,0.11875,0,0.11875,brood,24,0,117,19,1,0,0.860294118,0.139705882,north
2747,Contig47979,2747,11178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0.916666667,142,56,18,0,0.8875,1,0.1125,0,0.1125,brood,24,0,118,18,1,0,0.867647059,0.132352941,north
6108,Contig76495,6108,14309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0.916666667,142,56,18,0,0.8875,1,0.1125,0,0.1125,brood,24,0,118,18,1,0,0.867647059,0.132352941,north
7405,Contig81225,7405,74991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0.916666667,142,56,18,0,0.8875,1,0.1125,0,0.1125,brood,24,0,118,18,1,0,0.867647059,0.132352941,north
705,Contig2245,705,13453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0.921296296,143,56,17,0,0.89375,1,0.10625,0,0.10625,brood,24,0,119,17,1,0,0.875,0.125,north
1087,Contig3802,1087,13334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0.921296296,143,56,17,0,0.89375,1,0.10625,0,0.10625,brood,24,0,119,17,1,0,0.875,0.125,north
3310,Contig52509,3310,28578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0.921296296,143,56,17,0,0.89375,1,0.10625,0,0.10625,brood,24,0,119,17,1,0,0.875,0.125,north
5235,Contig61890,5235,12755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0.921296296,143,56,17,0,0.89375,1,0.10625,0,0.10625,brood,24,0,119,17,1,0,0.875,0.125,north
177,Contig1808,177,15273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.925925926,144,56,16,0,0.9,1,0.1,0,0.1,brood,24,0,120,16,1,0,0.882352941,0.117647059,north
5591,Contig66365,5591,63364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.925925926,144,56,16,0,0.9,1,0.1,0,0.1,brood,24,0,120,16,1,0,0.882352941,0.117647059,north
5594,Contig66365,5594,63410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.925925926,144,56,16,0,0.9,1,0.1,0,0.1,brood,24,0,120,16,1,0,0.882352941,0.117647059,north
8405,Contig89329,8405,6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.925925926,144,56,16,0,0.9,1,0.1,0,0.1,brood,24,0,120,16,1,0,0.882352941,0.117647059,north
